"Latitude" "Longitude" "Crop" "Se" "Zn" "ph" "N_pct" "org" "Bio1" "Bio12" "TIM"
-14.2868194682523 33.9396522939205 "Maize" 0.10123 15.397 5.65 0.0818 1.268 198.081201158708 915.127930477546 9.99365614143735
-14.1665302310138 34.1541152726858 "Maize" 0.02797 20.864 6.14 0.0773 1.059 194.768103937328 894.696516512415 10.454449153676
-14.1489732870832 34.2250795662403 "Maize" NA 15.538 5.72 0.1198 1.616 183.034461657783 1001.18586740118 8.07382962349798
-14.1095498437061 34.2878054548054 "Maize" NA 19.319 5.73 0.0569 0.7994 183.907734942199 1245.9151927601 9.3402521261522
-14.0783220995217 34.3034174200147 "Maize" NA 23.266 6.23 0.1192 1.527 191 1207 8.54463610355875
-14.0826669009402 34.2410037573426 "Maize" NA 18.23 6.58 0.1152 1.383 190.480891786977 1015.70201556421 10.328463086195
-14.0807725908234 34.1605474613606 "Maize" NA 21.733 6.73 0.2046 2.444 201.955918499397 855.564893271402 11.9801799952353
-14.0791841782629 34.1607329528778 "Maize" NA 19.206 7.31 0.0643 0.8448 201.845554960955 859.482798886114 10.9550046925967
-14.1086436761543 34.10369284451 "Maize" 0.27164 16.499 6.81 0.1255 2.113 200 852.914097969144 10.3873599127226
-14.0206116484478 34.1870923619717 "Maize" 0.03268 18.65 6.23 0.0613 0.7315 204 926 8.70254462275154
-13.9802327519282 34.2094739712774 "Maize" NA 19.614 6.66 0.1225 1.967 212.107676118686 851.702558706229 12.9878546427665
-13.9827263262122 34.2606907524168 "Maize" NA 14.665 6.23 0.0583 0.7002 200.743084565338 1136.2897787327 9.17902400879121
-13.9812196372076 34.3125719670206 "Maize" NA 18.159 8.08 0.1244 1.6953 201.781581360807 1168.01711612363 10.3184868362068
-14.1699724271893 34.2847354151308 "Maize" NA 23.191 5.68 0.0405 0.4986 184.605263187714 1121.21710479351 11.0482645132601
-14.1546135535463 34.4210104923695 "Maize" 0.03079 16.187 6.15 0.1368 1.843 197 1222 9.90796956853306
-14.1542180953547 34.4204664230346 "Maize" NA 19.297 5.67 0.1029 1.444 197 1222 9.90796956853306
-14.0357599686831 34.3070886936038 "Maize" NA 14.458 5.7 0.0748 1.029 192.393176463019 1204.82411800661 8.10767900661956
-14.0560256922617 34.2622338607907 "Maize" NA 14.492 5.9 0.0703 0.9715 192 1123 9.1812514379223
-13.9895841060206 34.1744889970868 "Maize" NA 18.544 7.48 0.1747 1.8914 210.227142458394 920.636924313385 9.30601753485488
-13.9775349525734 34.1452799085527 "Maize" 0.06373 23.372 6.13 0.1762 2.273 205 1007 9.78147205811633
-14.0280379308387 34.1100447345525 "Maize" 0.04047 18.962 6.47 0.1254 1.83 198.601709307398 1122.98168599216 10.2161879993319
-14.0521649876609 34.0531699173152 "Maize" 0.01922 14.773 6.29 0.0827 1.154 195.050724500321 982.463774983962 8.96162123698453
-14.1235060896724 34.0121115837246 "Maize" NA 18.174 5.75 0.0851 1.566 197.296775866899 976.687663702262 10.8447221161788
-14.0694480109959 33.9577904809266 "Maize" 0.02715 16.967 5.76 0.0954 2.344 201 857.827556006843 9.06206710354317
-14.0605796221643 33.9217197988182 "Maize" 0.04595 21.331 5.97 0.041 0.5977 205 761.57549975355 11.2963916071948
-14.0616369154304 33.9205687958747 "Maize" 0.05291 24.3 6.02 0.0725 1.16 205 761.57549975355 11.2963916071948
-14.0852346969768 33.8580709788948 "Maize" NA 19.418 5.61 0.0597 0.781 204.260268515487 857.027648287616 8.94822818140483
-13.8064302178099 34.143150569871 "Maize" 0.02044 19.016 6.62 0.1393 2.074 215.058365856953 999.145914642382 8.79580027735563
-13.7988443020731 34.0053723659366 "Maize" NA 19.673 6.31 0.1748 3.235 207.061946540665 830 7.86135866421365
-13.8228302076458 33.9188580494374 "Maize" NA 18.789 5.59 0.0823 1.595 199.841496340001 1016.93940734305 11.9481793372569
-13.8103323290124 33.843800285831 "Maize" NA 17.871 6.51 0.0214 0.2957 196.367278271313 932.170279445377 10.0705689037927
-13.934847889468 34.1290621832013 "Maize" NA 20.616 6.4 0.0923 1.577 195.615983938055 1167.58414991149 9.22047137398505
-13.8924294244498 34.0982800628989 "Maize" NA 19.592 7.64 0.2415 3.5061 205.687161190001 859.250416024464 10.6576656331383
-13.9580912422388 34.0697153750807 "Maize" 0.02539 18.211 7.31 0.0898 1.1915 200.29398119399 892.590282090157 9.31815629809002
-13.9527774089947 34.072700086981 "Maize" NA 19.38 5.74 0.067 0.8647 200.807065026175 885.923011134433 8.66547850044383
-13.9654455659911 33.9960697945207 "Maize" 0.0391 16.044 5.89 0.0758 1.78 210.563326159769 738.930064562075 14.221439942793
-14.0096729295328 33.9788802713155 "Maize" 0.06544 19.533 6.14 0.0918 1.531 200.568356920625 980.820283047506 9.98952375928941
-13.9816086832433 33.9509784244 "Maize" 0.05334 19.346 7.49 0.0988 1.4224 206.715075335752 837.184356199395 11.9461528014981
-13.9880101941525 33.8652375061064 "Maize" NA 21.27 6.12 0.1124 1.702 206 941.749776175258 9.16497592559303
-14.0465465560555 33.8434343319386 "Maize" NA 19.995 5.83 0.0653 2.13 206 862 9.45341740944078
-13.8902420410886 33.9992950670421 "Maize" 0.03902 19.216 6.37 0.073 1.19 204.968397518706 979.976306679182 9.4702470777584
-13.9084473671391 33.9427001215517 "Maize" 0.08269 18.345 7.51 0.0649 1.4484 209.084916709201 835.705878862855 8.75925395079655
-15.5805958528071 35.3678503073751 "Maize" 0.03636 27.263 5.92 0.1138 1.834 215.88090944724 1241.12335050118 8.92841604445777
-15.5788748385384 35.3390035685151 "Maize" 0.05129 24.803 5.95 0.0876 1.364 214.116136430002 1221.37388853798 10.4605228820423
-15.6188264675438 35.3707519546151 "Maize" NA 24.537 5.85 0.0797 1.185 216 1261 10.0149921645535
-15.6323854951187 35.362469209358 "Maize" NA 23.198 6.34 0.0873 1.145 216.007940795114 1238.13023491722 11.3612128540242
-15.6056393869221 35.4317267797887 "Maize" NA 25.114 6.6 0.0527 0.836 220 1214.16733625869 12.5013812074581
-15.6110936589539 35.2981469873338 "Maize" 0.02853 18.4 5.97 0.0722 0.9567 213 1245 9.37815402338396
-15.5817388510331 35.2519023511558 "Maize" NA 22.292 5.45 0.0695 0.8142 208.024700484148 1268.75641491 10.0549447188978
-15.5680536339059 35.2414833102375 "Maize" NA 21.451 5.9 0.0529 0.7038 206.937921142349 1241.67337989834 9.6202543020116
-15.5678318068385 35.2420553751289 "Maize" NA 22.486 5.52 0.0638 0.8921 206.937921142349 1241.67337989834 9.6202543020116
-15.5529149109497 35.2781940344721 "Maize" NA 23.189 6.37 0.0792 1.133 211 1226 10.6586392820188
-15.5314279859885 35.3282210882753 "Maize" 0.02055 24.362 6.62 0.0725 0.9055 214 1209.8362632279 8.80794462929681
-15.5268536880612 35.3633450344204 "Maize" NA 21.664 6.81 0.057 0.7778 217 1172.50569393328 10.3104969624118
-15.4977175639942 35.224583549425 "Maize" NA 22.845 7.48 0.1192 1.7328 201.085183720899 1302.50989069797 10.9400010692592
-15.5219963332638 35.2099054958671 "Maize" NA 27.415 7.29 0.0908 1.1958 201.866003332353 1284.92802665882 13.3524391160276
-15.4577771248295 35.276991315186 "Maize" 0.0429 25.164 5.44 0.0867 1.183 204.129133274337 1258.28924507374 8.44352918497426
-15.4865777632221 35.3142076358199 "Maize" NA 21.305 6.38 0.1071 1.493 212.07343534691 1240.31098702108 10.5919501626044
-15.5230016587302 35.3020351845771 "Maize" NA 20.767 6.06 0.1366 2.053 211.974084410803 1195.64970958962 12.694444918687
-15.44500536751 35.2390705794096 "Maize" 0.01937 18.559 5.94 0.0451 0.6559 199 1295 8.92522769909792
-15.3890726342797 35.1866634003818 "Maize" 0.04434 21.969 6.76 0.0707 1.126 226 806.927273957447 12.6338221930289
-15.4131741262972 35.2898165490478 "Maize" 0.03301 22.574 6.35 0.0734 0.9232 206.008035966812 1110.94374823231 8.28547367793401
-15.4140390548855 35.2893687877804 "Maize" 0.0186 23.759 5.18 0.1026 1.317 205.658228516028 1120.34718918721 8.73805228287621
-15.4165262170135 35.30058930628 "Maize" 0.07953 28.262 6.42 0.0706 1.09 207.651330162376 1101.44318083779 8.39957117632776
-15.4071635892614 35.3135426156222 "Maize" NA 18.6 5.55 0.0376 0.4976 209.318391899858 1123.52675816406 13.9958545712421
-15.4024279396981 35.3380335308611 "Maize" NA 20.957 6.2 0.0658 0.9317 212 1187 8.53315603236315
-15.4013860272243 35.252494867891 "Maize" 0.03642 18.83 6.21 0.0998 1.404 201.504382659341 1210.03335452815 11.8707726867482
-15.4083941783756 35.2741414681077 "Maize" 0.03709 18.424 6.2 0.077 0.9886 205.672458468322 1111.67246024704 10.7516234562315
-15.3932259092107 35.3389178216457 "Maize" 0.01884 26.579 5.23 0.0782 0.98 212.058779533111 1188.58854326823 9.36682343342482
-15.3965393593534 35.3552570845931 "Maize" NA 18.473 6.17 0.0437 0.6013 215 1162 13.4091090216559
-15.3714345535263 35.3689420502632 "Maize" NA 18.799 5.69 0.0933 1.677 215.829416119515 1206.36467104388 12.7942288778252
-15.3635768545791 35.3757791686803 "Maize" NA 21.556 5.88 0.0772 1.208 214.814058070155 1208.56270018767 9.22755689456668
-15.3789816191419 35.404199603945 "Maize" 0.0664 24.671 5.99 0.0415 0.6272 218 1159 9.30677297501684
-15.6247342843562 35.5107591580599 "Maize" NA 26.762 6.21 0.0679 0.9736 222 1133.6277369869 11.0420449655491
-15.5710252281278 35.4965833481401 "Maize" NA 21.266 6.22 0.0468 0.7914 222 1166.90768309457 12.1372070362596
-15.5272103799507 35.4884039517492 "Maize" NA 32.445 6.34 0.0342 0.5 222 1168.09934505507 10.9349405649441
-15.5350604932755 35.4229712951928 "Maize" NA 19.577 5.67 0.0504 0.7704 219 1206.98100083768 12.3614170840494
-15.2950210589915 35.4059446323663 "Maize" NA 26.604 6.51 0.0539 0.7576 219.157121051385 1158.90015264031 12.2729220068567
-15.2557493699714 35.423777969554 "Maize" NA 22.574 6.06 0.0167 0.275 223 1079.41528878645 10.460185243284
-15.2222577156499 35.448324624449 "Maize" NA 22.494 6.12 0.0353 0.5544 224.262412969258 1131.1772627993 9.58949158157898
-15.2306582685559 35.371198290959 "Maize" NA 26.481 5.77 0.0557 0.7173 219 1105 10.7233425001118
-15.2164130983874 35.3645589016377 "Maize" NA 22.799 5.98 0.0485 0.6751 220.071549377349 1085.1556248669 10.1889797926937
-15.3798237908631 35.5764244124293 "Maize" NA 24.277 6.11 0.0268 0.4134 226 1048.97123501936 11.9004181355889
-15.3762343246489 35.5792206991463 "Maize" NA 22.077 5.34 0.038 0.5346 226.443991640694 1043.89613374889 11.2172704074892
-15.4238333087414 35.5327539425343 "Maize" NA 19.33 5.45 0.0249 0.3762 225 1094.06785250947 12.00010878272
-15.4417849564924 35.5898858327418 "Maize" 0.01884 26.825 5.9 0.1825 2.82 226 1091.76731726373 11.5315881310088
-15.3951913816854 35.4464365169405 "Maize" 0.10229 23.37 6.2 0.0303 0.4833 221 1148.98366749468 10.3073110470692
-15.4011125676333 35.4934744164347 "Maize" NA 22.014 5.46 0.0201 0.2873 223 1112.83973584569 11.9139850828317
-15.4463186021894 35.3635834157466 "Maize" 0.02046 32.644 5.97 0.0699 0.8918 216 1170.02437645338 10.3343469051687
-15.442222575657 35.3656521532684 "Maize" NA 24.239 5.67 0.033 0.5185 216 1174.03798408578 11.0539992865601
-15.4746030410751 35.4331750050187 "Maize" 0.01853 19.69 5.66 0.0244 0.3621 220.076475200095 1158.2821055556 10.4001846371919
-15.4862569039687 35.5464897863566 "Maize" NA 22.56 6.13 0.0419 0.6219 224.003683199419 1134.96316800581 14.7980710093131
-15.4280191473662 35.4028776939958 "Maize" 0.01913 25.373 6.23 0.0375 0.6177 218 1182 10.4230927816291
-15.5322912381961 35.5458231735974 "Maize" NA 28.303 5.84 0.0416 0.5693 223 1166.43636506643 11.042358733605
-15.519453305751 35.5931629892438 "Maize" 0.03145 26.937 6.41 0.0614 0.818 224.936364548215 1141.68182274107 11.7018049027343
-15.3400539653375 35.4013024829328 "Maize" NA 27.852 6.45 0.0671 1.065 218.025126983986 1178.8208032313 8.93330646469363
-15.3211702080443 35.4573440551757 "Maize" 0.05502 26.602 5.92 0.047 0.7521 223 1129 10.2203546078133
-15.3307202970609 35.5032106675207 "Maize" NA 20.435 5.79 0.0509 0.7324 226 1017 13.6618577580236
-15.2858514245599 35.4714255686849 "Maize" 0.02953 22.95 5.26 0.0189 0.2773 225.114692240838 1081.42653879581 12.6441325443343
-15.2296228520572 35.5099931359291 "Maize" NA 19.809 5.56 0.0679 0.9504 227 1044.03385688138 11.8180211669379
-15.1480220071971 35.5262759048491 "Maize" 0.01834 23.127 6.14 0.0762 1.097 226 1206 10.1831056780617
-15.1805136166512 35.3928847052156 "Maize" NA 31.454 6.34 0.1163 1.634 220 1091.97592578372 9.73573598421176
-15.1815972710028 35.3896895237267 "Maize" NA 23.78 6.85 0.0619 0.9269 220.111291825992 1074.11129182599 9.08916732555597
-15.1838864106684 35.3329851105809 "Maize" NA 19.272 6.56 0.1141 1.693 219.425005471676 1065.53361314998 11.5442041220957
-15.2972095320001 35.3510616067796 "Maize" NA 23.257 5.47 0.0979 1.262 204.191448246367 1244.36171035073 10.2118386506063
-15.3059068880975 35.3025380987674 "Maize" 0.02915 26.497 5.06 0.1494 1.537 182 1231 9.66139786944796
-15.1695947628468 35.4197020176798 "Maize" NA 24.308 5.97 0.0873 1.25 221 1153 8.83961834036826
-15.3899462800472 35.2105861064046 "Maize" 0.04932 21.511 8.25 0.0767 1.296 221.677368517345 830.327969097723 11.2585161022446
-15.382117498666 35.202180314809 "Maize" 0.01854 21.414 7.28 0.0735 1.1455 224.773204367468 806.30372372397 12.2145717196969
-15.3160882182419 35.1739250030368 "Maize" NA 25.15 5.98 0.0897 1.051 229 886.701774728617 13.2561937406257
-15.1815261505544 35.2620211523026 "Maize" NA 23.335 5.4 0.044 0.5487 226 849 14.2851913098111
-15.2488766284659 35.2581951487809 "Maize" NA 23.025 6.73 0.0663 1.137 222.604747178871 837.244736480072 12.3103790055198
-15.2641832828521 35.2168644033372 "Maize" NA 20.163 5.83 0.1042 1.493 228.11222018112 835.77555963776 10.5964048316079
-15.3048970364034 35.2283492032438 "Maize" 0.16498 20.658 6.55 0.0498 0.804 225 827 11.1979121688878
-15.2096193144097 35.2148648165166 "Maize" NA 20.285 6.62 0.1498 1.986 227.665563653437 940.909878167996 10.436872249642
-15.2087370771914 35.2191904652863 "Maize" NA 22.254 6.16 0.07 1.034 226.887624085415 953.725480028196 10.604158968763
-15.3171240957453 35.0900315400213 "Maize" NA 30.64 6.7 0.0523 0.6815 235 868.014481179908 12.0338042777853
-15.2838472696021 35.1931222435087 "Maize" NA 20.534 7.02 0.0722 1.0293 230 838.524430045201 12.3563087636038
-15.131366495043 35.211229249835 "Maize" 0.02599 24.232 6.39 0.0508 0.6471 235 817.230693849333 12.3294250843345
-15.0786908855661 35.2160863950848 "Maize" 0.02061 24.304 6.52 0.0636 0.7237 236.415889109816 862.885497017479 9.27307121244305
-15.0624679215252 35.2221423201262 "Maize" NA 27.271 5.71 0.1429 1.365 236 871 9.5989933793082
-15.0760849099606 35.2387079782784 "Maize" NA 23.263 7.96 0.0479 0.5779 235.472404390366 877.152894118447 12.0855895406
-15.0791005510836 35.2357360906899 "Maize" NA 20.026 7.87 0.0952 1.2356 235 882 13.2576913529558
-15.0537231657654 35.2466080896556 "Maize" NA 24.121 6.28 0.0431 0.586 236.000344434912 840.002411044382 11.618481429389
-15.0673483265563 35.2928414102643 "Maize" NA 15.776 7.19 0.0664 0.9847 235.553723557005 828.392070106515 13.1215765471371
-15.0574803957715 35.3844564501196 "Maize" 0.02701 23.966 6.95 0.0658 0.9797 232.324761254555 835.782248572254 12.3914977684453
-15.0429572397843 35.4566503688693 "Maize" NA 17.17 6.91 0.0649 0.7002 224.241637844494 1146.17802947928 11.0141323548143
-15.0358627550303 35.5038141645491 "Maize" 0.13547 23.187 6.25 0.0455 0.6501 227 1090.40559086137 10.7774201098412
-15.0885071419179 35.4628465231508 "Maize" NA 19.719 5.51 0.0298 0.4194 225 992 11.4471295479731
-14.9771163426339 35.4536409303545 "Maize" 0.09612 25.985 7.43 0.0658 1.0187 232 846 15.3308599879444
-14.9657016154378 35.4075273871421 "Maize" NA 26.312 6.18 0.1776 3.5 235 850.128248191846 12.5440576371246
-14.9726267438381 35.511993644759 "Maize" 0.02105 21.192 5.86 0.0143 0.2187 226 1145 12.4732737783977
-15.0161389634013 35.5490818060934 "Maize" NA 25.351 5.51 0.0563 0.8606 228.352445837144 1055.07417904854 12.5892333347956
-14.9032043851912 35.5117759667336 "Maize" NA 21.217 6.69 0.0594 0.8463 226.932378039954 1001.27048784018 10.8640818316673
-14.9184180842712 35.4655197635293 "Maize" NA 19.8 5.94 0.0461 0.7684 232.885975405488 853.427213266035 14.50270565213
-14.9146814737468 35.4680416267365 "Maize" NA 22.347 6.14 0.0381 0.5818 233 852.456824270656 13.0814592685959
-14.872081875801 35.476164612919 "Maize" 0.02515 23.587 6.49 0.1073 1.722 231 859 9.66883130775495
-14.979168861173 35.603835331276 "Maize" 0.05989 21.346 5.93 0.0432 0.6411 229 1056 11.3619231918596
-14.9626074777916 35.7149253878742 "Maize" NA 25.619 6.38 0.0505 0.7226 229 1047 9.0980937175333
-14.9612115975469 35.7735891547054 "Maize" NA 18.534 6.96 0.0541 0.6745 229 1037.55236225019 9.94169377439622
-14.9549741204828 35.8547800406813 "Maize" 0.10676 22.52 5.6 0.1073 1.561 229 1005.65122102356 0.230378894530572
-14.9363005813211 35.5501472298055 "Maize" NA 28.588 6.25 0.0145 0.2667 226.68162346718 1107.59424385033 13.2632817418105
-14.9133637128397 35.611174441874 "Maize" 0.02305 22.954 5.92 0.0321 0.4899 228 1074 13.1802237276782
-14.890387575142 35.643155593425 "Maize" 0.01835 24.475 5.47 0.062 0.8239 228 1059.08808338344 12.0679694139778
-14.882719265297 35.7253160979598 "Maize" NA 24.116 5.76 0.0324 0.4351 229 1070.54443311697 11.4393422656018
-14.7796970419585 35.5101000890135 "Maize" NA 27.27 7.54 0.1199 1.8119 226.081879100396 891.689934393657 8.80213764795985
-14.8028715373948 35.5095505714416 "Maize" NA 28.177 6.15 0.0766 1.133 224.936661564149 947.758993397882 8.79012361391231
-14.8029129439964 35.5076587758958 "Maize" NA 21.664 6.19 0.0906 1.21 226.410982543685 915.346342770191 8.91583129270225
-14.8206065548583 35.4442039132118 "Maize" NA 18.515 6.81 0.141 3.02 234 867 14.7849006369397
-14.8908111127093 35.3973121102899 "Maize" NA 25.636 5.84 0.1054 1.517 236 870.877078574904 14.0215376320522
-14.8520373506471 35.5400706734508 "Maize" 0.03531 23.095 5.88 0.0257 0.3672 223.090595082854 1165.09750326006 10.368103902615
-14.8608621116727 35.5964999925345 "Maize" 0.05157 19.867 5.31 0.0226 0.3423 226 1091.16607251471 12.2051568957533
-14.8355028731748 35.6825349479913 "Maize" 0.02966 20.112 6.08 0.0223 0.3796 227 1099.66285737759 11.5534848800012
-14.8269076505675 35.7404163479805 "Maize" 0.03314 19.774 5.2 0.039 0.5744 229 1046.38311951856 11.6731791481277
-14.7704155091196 35.8032430708408 "Maize" 0.04653 26.826 7.31 0.0371 0.5497 229 1066 10.7114789581951
-14.765983284451 35.8457264956086 "Maize" 0.03279 23.982 6.52 0.0446 0.6722 230 1002.87078013718 10.7138974710663
-14.7672725468873 35.8418695628643 "Maize" 0.06316 22.04 7.44 0.0241 0.4159 230 1013.13718343347 11.6038445205074
-14.7837620135396 35.5844266153872 "Maize" 0.04748 23.018 6.96 0.0598 0.9803 223.865954090619 1075.85376080831 10.518635279869
-14.8124566208571 35.6260121706873 "Maize" 0.0143 30.861 6.37 0.0491 0.7216 226 1069 13.2412175296777
-14.8164606140926 35.6283264141529 "Maize" 0.02368 28.092 6.18 0.0599 0.8963 226 1064.94545026862 12.0749132353837
-14.7872930997982 35.6580939050763 "Maize" 0.03125 21.782 6.25 0.0358 0.5104 225.847921450285 1091.23960725143 10.3817052521444
-14.7639643354341 35.7212243042886 "Maize" 0.07208 23.032 6.19 0.023 0.3594 227 1086 12.8231120234078
-14.691005484201 35.568434363231 "Maize" 0.04979 17.93 5.84 0.0461 0.7017 215.840776547067 1114.22232452769 9.98946272501252
-14.7204679157584 35.6563938036561 "Maize" 0.02346 22.067 6.03 0.0393 0.602 218 1182 8.65925844199951
-14.7208622423931 35.7481458876282 "Maize" 0.05584 23.236 5.86 0.0852 1.468 228 1059.58486274305 12.4873562519145
-14.6758875483646 35.8002845942974 "Maize" 0.04798 26.93 6.31 0.0628 0.936 228.709020887396 1054.16988239875 13.2830554207771
-14.6190263098105 35.807210644707 "Maize" 0.02997 23.438 6.84 0.0436 0.7246 225.179661204123 1169.16722764537 10.6119525567458
-14.6725385170429 35.6220600195229 "Maize" 0.04882 24.936 5.72 0.0502 0.7346 216.98469899561 1133.55083615803 9.94978876243117
-14.6557259280234 35.7287977728992 "Maize" 0.03047 25.183 6.09 0.0363 0.5363 225 877 12.4604151312353
-14.6010089479386 35.6773556862026 "Maize" NA 28.314 6.26 0.0521 0.8149 224.143192773646 956.376012020076 8.70911981634534
-14.6281110774725 35.5693515948951 "Maize" NA 17.302 5.82 0.0436 0.6643 219.996003800982 934.298083819965 11.5892005052825
-14.7204291913658 35.5276248045265 "Maize" 0.01441 23.176 5.88 0.0697 0.9257 218 1044 8.96497121571398
-14.6990456152707 35.4148065671324 "Maize" 0.03988 25.251 6.56 0.2129 3.846 235 823.759547499121 13.0518462409902
-14.6544917766004 35.3427750058472 "Maize" 0.01513 31.462 6.51 0.0763 1.089 238.135079701476 814.459681194095 12.847863882826
-14.7599546425044 35.4345595277845 "Maize" NA 19.784 6.15 0.0549 0.8109 233.412180394421 859.568295604195 10.7081566890476
-14.7442099079489 35.3676284383982 "Maize" 0.0618 26.685 7.32 0.0835 1.4078 236.249583134577 856.499166269154 11.578211756941
-14.7215672442689 35.3426904324442 "Maize" NA 33.882 5.47 0.0276 0.4078 237.183636902076 851.101821412457 12.0172876511248
-14.5704841520637 35.5448168423026 "Maize" 0.03295 21.99 5.66 0.0468 0.8082 213 1150 9.68955932615848
-14.5698951557278 35.5420173704624 "Maize" NA 15.97 5.14 0.0344 0.5538 213 1150 9.60443330336082
-14.5791313843801 35.5934980139136 "Maize" 0.0696 29.05 6.08 0.0326 0.5446 219.029538778065 1036.35446533678 9.55243225889872
-14.5081512071192 35.5876433383673 "Maize" 0.03067 18.899 6.26 0.0469 0.7007 218.044835450908 1006.8342782764 9.77262905074594
-15.0573726464062 35.1909157913178 "Maize" NA 29.683 6.52 0.0698 0.7993 236 968.889039089698 12.6203980027729
-15.0197493005543 35.0933035835623 "Maize" NA 24.5 7.3 0.137 1.4539 230.834808976397 1098.14748330684 12.4948732612781
-15.0013801502063 35.1318760961294 "Maize" 0.05573 21.074 6.53 0.0245 0.3663 229.017007466727 1210.43170497078 10.1925714584068
-14.9382836138829 35.185723286122 "Maize" 0.01869 24.912 7.11 0.0942 1.5113 235 1029 13.4495762639846
-15.0886750314384 35.1238441374152 "Maize" NA 23.186 8.06 0.0808 1.0921 233.206652024219 1084.14013178203 11.2431860013456
-15.1489511830732 35.0737470947206 "Maize" NA 21.01 5.99 0.0816 1.022 233 1077.4318649163 10.171123333085
-15.2026462415233 35.0866113044321 "Maize" 0.06292 21.025 6.64 0.0989 1.051 234 984.726760983072 13.581347616833
-15.1379146473482 35.1326499134302 "Maize" NA 26.615 8.08 0.0751 0.9411 235 979.889713486702 12.6165314764664
-15.1037774607539 35.0282196141779 "Maize" NA 25.375 5.93 0.0637 0.854 232 1037 10.9723845979688
-15.1230691652745 34.9866882897913 "Maize" 0.05545 30.309 6.66 0.0689 0.8901 230 1138 10.6353522542644
-15.0606681173667 34.9831930361688 "Maize" NA 22.321 5.94 0.0924 1.031 230 1069.4013194777 13.7263721264838
-15.0639272527769 34.9151395261287 "Maize" NA 30.301 7.16 0.128 1.5647 227.005123442402 1107.77722106655 10.1963774050337
-15.0325229018926 35.0389660522341 "Maize" NA 22.598 8.12 0.1418 1.7777 228 1052.94158349903 10.4049665731239
-15.0280585745349 35.0388399045914 "Maize" NA 33.2 6.82 0.0808 0.9871 228.089935576951 1048.07989132784 11.8556032585188
-15.1221819827333 34.9049991834908 "Maize" 0.08023 28.845 6.64 0.0844 1.003 225.993930064093 1205.0789091668 8.81331897416026
-15.1174570200964 34.8989848326891 "Maize" 0.01938 33.397 7.65 0.1481 1.744 226.829657795882 1156.50496140071 12.3506833809008
-15.202214741148 34.9304826837033 "Maize" NA 20.698 7.77 0.0588 0.7463 232 1084 11.7910851519127
-15.2006456907838 35.0112154148519 "Maize" 0.0243 24.495 7.2 0.1122 1.3765 232.352275287975 1125.62123475898 11.6155902405143
-15.2256220020353 34.9751086067408 "Maize" 0.04312 24.255 7.29 0.0569 0.7166 231.76230305533 1166.24362980974 9.84705091849604
-15.2615512814372 34.8874395992606 "Maize" NA 23.413 6.8 0.0535 0.6636 229 1196 11.1946529170008
-15.000027520582 35.2171513997018 "Maize" 0.07594 21.533 6.26 0.0309 0.5221 236.566123280301 950.741159078027 13.7067342989265
-14.9197681993246 35.2491749636828 "Maize" 0.02548 29.266 6.54 0.0622 1.193 237 964.954911078417 12.2151924280511
-14.8418242111802 35.2745714597404 "Maize" 0.14124 25.829 6.72 0.0564 0.9119 238 901.417609109211 12.7862803354974
-14.8503934079781 35.232504280284 "Maize" 0.06268 25.976 6.7 0.0648 0.9952 236.001463606172 984.166145331019 10.9943927569432
-14.8782057361677 35.1888261828571 "Maize" 0.05479 21.968 6.63 0.0339 0.5554 235 1010.99296495516 11.8426488596651
-14.894560421817 35.1328600477427 "Maize" NA 38.376 6.53 0.0434 0.7033 229 1157.25900839205 10.7228532724417
-14.8932543117553 35.1374467927962 "Maize" NA 16.845 7.1 0.0432 0.6127 229.362810270513 1143.19957918398 9.42209111141009
-14.8102221731096 35.1547607034444 "Maize" 0.03757 20.878 7.9 0.2306 3.2893 234 1055.68512507416 11.1735588538287
-14.795875288546 35.2080143708735 "Maize" NA 18.45 6.25 0.0571 0.9511 237 930.432439394088 12.4727642052989
-14.7815127298235 35.2652960456907 "Maize" 0.04641 22.299 7.06 0.1366 2.1081 238 885.648047631744 11.0196699729378
-14.7892765933647 35.2622156962752 "Maize" 0.08578 31.178 6.69 0.176 2.493 238 891 11.9546137578827
-14.9684695713222 35.1454859599471 "Maize" 0.01603 21.663 6.92 0.1256 1.718 231 1138.76854407043 10.4388197763582
-14.9226414319127 35.0730800628662 "Maize" 0.05699 25.375 6.83 0.0671 1.019 228 1092 13.6379476841706
-14.9629751499742 35.0539103988558 "Maize" NA 23.91 6.36 0.0675 1.008 227 1155 11.4848851619087
-14.995489642024 34.9702214542776 "Maize" NA 28.817 6.22 0.0455 0.6494 228 1063.11475908417 10.8662404478115
-14.9937517382204 34.9722709134221 "Maize" 0.01613 26.687 5.68 0.047 0.6769 228 1062 11.5149775113852
-14.8392077581956 35.0978816952556 "Maize" 0.1167 29.269 6.15 0.0524 0.7477 230 1036 11.8753574256777
-14.8683842830359 35.053911069408 "Maize" 0.02272 25.244 6.44 0.0673 1.224 228.93432886823 1014.0865431932 9.86612973162273
-14.8695876728743 35.0217776186764 "Maize" NA 31.518 6.54 0.0332 0.5676 227 1050.60211736849 11.6131727202374
-14.9918259540572 34.9546449445188 "Maize" NA 28.813 6.41 0.164 2.036 227 1111.48137311732 10.6951334888175
-14.9935029633343 34.9970484897494 "Maize" 0.03108 24.067 7.12 0.1359 2.0464 230 949.905770808995 15.9649128292407
